,Unnamed: 0,Title,Artist(s),Track_ID,Genre
446,47,The Night Chicago Died,Paper Lace,186349723,Rock
447,48,The Entertainer,Marvin Hamlisch,95353577,Soundtrack
448,49,Waterloo,ABBA,86797692,Britpop
449,50,The Air That I Breathe,The Hollies,missing,missing
450,51,Rikki Don't Lose That Number,Steely Dan,80082665,Rock
451,52,Mockingbird,Carly Simon & James Taylor,113967014,Pop
452,53,Help Me,Joni Mitchell,82693205,Singer/Songwriter
453,54,You Won't See Me,Anne Murray,93732042,Pop
454,55,"Never, Never Gonna Give You Up",Barry White,90527423,R&B/Soul
455,56,Tell Me Something Good,Rufus & Chaka Khan,92949281,R&B/Soul
456,57,You and Me Against the World,Helen Reddy,983880,Pop
457,58,Rock and Roll Heaven,The Righteous Brothers,188905934,Soul
458,59,Hollywood Swinging,Kool & the Gang,missing,missing
459,60,Be Thankful for What You Got,William DeVaughn,missing,missing
460,61,Hang on in There Baby,Johnny Bristol,missing,missing
461,62,Eres tú,Mocedades,missing,missing
462,63,Takin' Care of Business,Bachman-Turner Overdrive,30978031,Rock
463,64,Radar Love,Golden Earring,93981614,Rock
464,65,Please Come to Boston,Dave Loggins,49860348,Country
465,66,Keep on Smilin',Wet Willie,54786499,Rock
466,67,Lookin' for a Love,Bobby Womack,90293057,R&B/Soul
467,68,Put Your Hands Together,The O'Jays,36662277,R&B/Soul
468,69,On and On,Gladys Knight & the Pips,97540128,R&B/Soul
469,70,Oh Very Young,Cat Stevens,missing,missing
470,71,Leave Me Alone (Ruby Red Dress),Helen Reddy,983878,Pop
471,72,Goodbye Yellow Brick Road,Elton John,90331219,Adult Contemporary
472,73,(I've Been) Searchin' So Long,Chicago,88781263,Rock
473,74,Oh My My,Ringo Starr,95396968,Rock
474,75,For the Love of Money,The O'Jays,196396861,Neo-Soul
475,76,I Shot the Sheriff,Eric Clapton,87129390,Rock
476,77,Jet,Paul McCartney and Wings,missing,missing
477,78,Don't Let the Sun Go Down on Me,Elton John,90331193,Adult Contemporary
478,79,Tubular Bells,Mike Oldfield,89405320,Rock
479,80,A Love Song,Anne Murray,93732040,Country
480,81,I'm Leaving It Up to You,Donny and Marie Osmond,missing,missing
481,82,Hello It's Me,Todd Rundgren,missing,missing
482,83,I Love,Tom T. Hall,184239173,Country
483,84,Clap for the Wolfman,The Guess Who featuring Wolfman Jack,87624878,Rock
484,85,I'll Have to Say I Love You in a Song,Jim Croce,41028613,Rock
485,86,The Lord's Prayer,Sister Janet Mead,missing,missing
486,87,Trying to Hold on to My Woman,Lamont Dozier,79276388,Pop
487,88,Don't You Worry 'bout a Thing,Stevie Wonder,missing,missing
488,89,A Very Special Love Song,Charlie Rich,47764722,Country
489,90,My Girl Bill,Jim Stafford,90190402,Country
490,91,Helen Wheels,Paul McCartney and Wings,32796012,Rock
491,92,My Mistake (Was to Love You),Diana Ross & Marvin Gaye,39477908,R&B/Soul
492,93,Wildwood Weed,Jim Stafford,90190398,Country
493,94,Beach Baby,The First Class,108808561,Pop
494,95,Me and Baby Brother,War,41605975,R&B/Soul
495,96,Rockin' Roll Baby,The Stylistics,135951257,R&B/Soul
496,97,I Honestly Love You,Olivia Newton-John,92123215,Pop
497,98,Call on Me,Chicago,34198979,Rock
498,99,Wild Thing,Fancy,9751445,Rock
499,100,Mighty Love,The Spinners,34946249,R&B/Soul
500,1,Love Will Keep Us Together,Captain & Tennille,16846831,Pop
501,2,Rhinestone Cowboy,Glen Campbell,44616421,Country
502,3,Philadelphia Freedom,Elton John,189417123,Music
503,4,Before the Next Teardrop Falls,Freddy Fender,missing,missing
504,5,My Eyes Adored You,Frankie Valli,missing,missing
505,6,Some Kind of Wonderful,Grand Funk,122557502,Pop
506,7,Low Rider,War,127099155,R&B/Soul
507,8,Fame,David Bowie,37066312,Pop
508,9,Laughter in the Rain,Neil Sedaka,95943908,Pop
509,10,One of These Nights,Eagles,86356196,Rock
510,11,Thank God I'm a Country Boy,John Denver,89769994,Contemporary Country
511,12,Jive Talkin',Bee Gees,31308298,Rock
512,13,Best of My Love,Eagles,missing,missing
513,14,Lovin' You,Minnie Riperton,2670133,Contemporary R&B
514,15,Kung Fu Fighting,Carl Douglas,39926968,Pop
515,16,Black Water,The Doobie Brothers,31523899,Bluegrass
516,17,The Ballroom Blitz,Sweet,95864863,Rock
517,18,(Hey Won't You Play) Another Somebody Done Somebody Wrong Song,B.J. Thomas,missing,missing
518,19,He Don't Love You (Like I Love You),Tony Orlando and Dawn,101352986,Pop
519,20,At Seventeen,Janis Ian,31125298,Pop
520,21,Pick Up the Pieces,Average White Band,35723738,R&B/Soul
521,22,The Hustle,Van McCoy & the Soul City Symphony,126625134,Disco
522,23,Lady Marmalade,Labelle,36605841,Pop
523,24,Why Can't We Be Friends?,War,127099157,Funk
524,25,Love Won't Let Me Wait,Major Harris,58253572,R&B/Soul
525,26,Boogie On Reggae Woman,Stevie Wonder,87291529,Motown
526,27,Angie Baby,Helen Reddy,13781999,Pop
527,27,Wasted Days and Wasted Nights,Freddy Fender,211911128,Country
528,29,Fight the Power,The Isley Brothers,missing,missing
529,30,Jackie Blue,Ozark Mountain Daredevils,95414723,Rock
530,31,Fire,Ohio Players,739107,R&B/Soul
531,32,Magic,Pilot,missing,missing
532,33,Please Mr. Postman,The Carpenters,88774836,Pop
533,34,Sister Golden Hair,America,90306888,Folk-Rock
534,35,Lucy in the Sky with Diamonds,Elton John,35380472,Pop
535,36,Sweet Emotion,Aerosmith,85658353,Pop/Rock
536,37,Have You Never Been Mellow,Olivia Newton-John,99412020,Pop
537,38,Could It Be Magic,Barry Manilow,30685556,Pop
538,39,Cat's in the Cradle,Harry Chapin,98186516,Folk-Rock
539,40,Wildfire,Michael Martin Murphey,101417126,Country
540,41,I'm Not Lisa,Jessi Colter,193653110,Country
541,42,Listen to What the Man Said,Wings,missing,missing
542,43,I'm Not in Love,10cc,missing,missing
543,44,I Can Help,Billy Swan,142588346,Country
544,45,Fallin' in Love,"Hamilton, Joe Frank & Reynolds",missing,missing
545,46,Feelings,Morris Albert,52016201,Pop
546,47,When Will I Be Loved,Linda Ronstadt,114291398,Pop
547,48,Chevy Van,Sammy Johns,108915164,Rock
548,49,"You're the First, the Last, My Everything",Barry White,90670085,R&B/Soul
549,50,Please Mr. Please,Olivia Newton-John,92123211,Pop
550,51,You're No Good,Linda Ronstadt,92783739,Pop
551,52,Dynomite,Bazuka,missing,missing
552,53,Walking in Rhythm,The Blackbyrds,48586885,R&B/Soul
553,54,The Way We Were/Try to Remember,Gladys Knight & the Pips,97540130,Pop
554,55,Midnight Blue,Melissa Manchester,40841739,Pop
555,56,"Don't Call Us, We'll Call You",Sugarloaf,missing,missing
556,57,Poetry Man,Phoebe Snow,94834281,Pop
557,58,How Long?,Ace,31544017,Pop
558,59,Express,B.T. Express,125408082,R&B/Soul
559,60,That's the Way of the World,"Earth, Wind & Fire",17537415,Funk
560,61,Lady,Styx,35967392,Rock
561,62,Bad Time,Grand Funk,missing,missing
562,63,Only Women Bleed,Alice Cooper,missing,missing
563,64,Doctor's Orders,Carol Douglas,51010640,R&B/Soul
564,65,Get Down Tonight,KC and the Sunshine Band,missing,missing
565,66,One Man Woman/One Woman Man,Paul Anka & Odia Coates,missing,missing
566,67,You Are So Beautiful,Joe Cocker,31349473,Adult Contemporary
567,68,Feel Like Makin' Love,Bad Company,30229715,Rock
568,69,How Sweet It Is (To Be Loved by You),James Taylor,166926250,Singer/Songwriter
569,70,Dance with Me,Orleans,18620306,Pop
570,71,Cut the Cake,Average White Band,98366118,R&B/Soul
571,72,Never Can Say Goodbye,Gloria Gaynor,126142549,Pop
572,73,I Don't Like to Sleep Alone,Paul Anka & Odia Coates,34121761,Pop
573,74,Morning Side of the Mountain,Donny & Marie Osmond,missing,missing
574,75,When Will I See You Again,The Three Degrees,missing,missing
575,76,"Get Down, Get Down (Get on the Floor)",Joe Simon,missing,missing
576,77,I'm Sorry,John Denver,42285475,Country
577,78,Killer Queen,Queen,85218072,Pop/Rock
578,79,Shoeshine Boy,Eddie Kendricks,100774668,R&B/Soul
579,80,Do It ('Til You're Satisfied),B.T. Express,125408087,R&B/Soul
580,81,Can't Get It Out of My Head,Electric Light Orchestra,90646519,Pop
581,82,Sha-La-La (Make Me Happy),Al Green,38228505,Pop
582,83,Lonely People,America,90306895,Rock
583,84,You Got the Love,Rufus,92948982,R&B/Soul
584,85,The Rockford Files Theme,Mike Post,49937083,Soundtrack
585,86,It Only Takes a Minute,Tavares,missing,missing
586,87,No No Song,Ringo Starr,95396955,Rock
587,88,Junior's Farm,Paul McCartney & Wings,missing,missing
588,89,Bungle in the Jungle,Jethro Tull,missing,missing
589,90,Long Tall Glasses (I Can Dance),Leo Sayer,missing,missing
590,91,Misty,Ray Stevens,102216051,Country
591,92,Someone Saved My Life Tonight,Elton John,90331163,Adult Contemporary
592,93,Bad Blood,Neil Sedaka,95943910,Pop
593,94,Only Yesterday,The Carpenters,88774832,Pop
594,95,I'm on Fire,Dwight Twilley Band,52415115,Rock
595,96,Only You (And You Alone),Ringo Starr,95396956,Rock
596,97,Third Rate Romance,Amazing Rhythm Aces,101304808,Rock
597,98,You Ain't Seen Nothing Yet,Bachman–Turner Overdrive,95442401,Rock
598,99,Swearin' to God,Frankie Valli,92846661,Pop
599,100,Get Dancin',Disco-Tex and the Sex-O-Lettes,missing,missing
600,1,Silly Love Songs,Wings,missing,missing
601,2,Don't Go Breaking My Heart,Elton John & Kiki Dee,32437150,Pop
602,3,Disco Lady,Johnnie Taylor,47682032,R&B/Soul
603,4,"December, 1963 (Oh, What a Night)",The Four Seasons,72623866,Pop
604,5,Play That Funky Music,Wild Cherry,missing,missing
605,6,Kiss and Say Goodbye,The Manhattans,100164829,Contemporary R&B
606,7,Love Machine,The Miracles,missing,missing
607,8,50 Ways to Leave Your Lover,Paul Simon,85658644,Folk-Rock
608,9,Love Is Alive,Gary Wright,101309768,Rock
609,10,A Fifth of Beethoven,Walter Murphy & The Big Apple Band,missing,missing
610,11,Sara Smile,Hall & Oates,93597631,Adult Contemporary
611,12,Afternoon Delight,Starland Vocal Band,36662053,Music
612,13,I Write the Songs,Barry Manilow,91537890,Pop
613,14,"Fly, Robin, Fly",Silver Convention,missing,missing
614,15,Love Hangover,Diana Ross,37929400,Hip Hop/Rap
615,16,Get Closer,Seals and Crofts,missing,missing
616,17,"More, More, More",Andrea True Connection,48424720,Pop
617,18,Bohemian Rhapsody,Queen,31184528,Pop/Rock
618,19,Misty Blue,Dorothy Moore,3228806,Blues
619,20,Boogie Fever,The Sylvers,192091228,R&B/Soul
620,21,I'd Really Love to See You Tonight,England Dan & John Ford Coley,14593253,Pop
621,22,You Sexy Thing,Hot Chocolate,198137476,Music
622,23,Love Hurts,Nazareth,36787972,Rock
623,24,Get Up and Boogie,Silver Convention,missing,missing
624,25,Take It to the Limit,Eagles,160100385,Pop
625,26,"(Shake, Shake, Shake) Shake Your Booty",KC and the Sunshine Band,112470066,Pop
626,27,Sweet Love,Commodores,missing,missing
627,28,Right Back Where We Started From,Maxine Nightingale,189979890,R&B/Soul
628,29,Theme from S.W.A.T.,Rhythm Heritage,75857519,Pop
629,30,Love Rollercoaster,Ohio Players,51034943,R&B/Soul
630,31,You Should Be Dancing,Bee Gees,missing,missing
631,32,You'll Never Find Another Love Like Mine,Lou Rawls,98120562,R&B/Soul
632,33,Golden Years,David Bowie,36229847,Rock
633,34,Moonlight Feels Right,Starbuck,50972359,Rock
634,35,Only Sixteen,Dr. Hook,49597488,Rock
635,36,Let Your Love Flow,The Bellamy Brothers,96644071,Country
636,37,Dream Weaver,Gary Wright,missing,missing
637,38,Turn the Beat Around,Vicki Sue Robinson,132553431,Pop
638,39,Lonely Night (Angel Face),Captain & Tennille,19096055,Pop
639,40,All by Myself,Eric Carmen,134062866,Pop/Rock
640,41,Love to Love You Baby,Donna Summer,114179282,R&B/Soul
641,42,Deep Purple,Donny & Marie Osmond,missing,missing
642,43,Theme from Mahogany (Do You Know Where You're Going To),Diana Ross,37232151,Pop
643,44,Sweet Thing,Rufus,83472983,R&B/Soul
644,45,That's the Way (I Like It),KC and the Sunshine Band,missing,missing
645,46,A Little Bit More,Dr. Hook,94788741,Music
646,47,Shannon,Henry Gross,31643376,Pop
647,48,If You Leave Me Now,Chicago,88781843,Rock
648,49,Lowdown,Boz Scaggs,782546,Pop
649,50,Show Me the Way,Peter Frampton,48915505,Rock
650,51,Dream On,Aerosmith,85658361,Pop/Rock
651,52,I Love Music,The O'Jays,30776649,R&B/Soul
652,53,Say You Love Me,Fleetwood Mac,33366241,Rock
653,54,Times of Your Life,Paul Anka,93323208,Pop
654,55,Devil Woman,Cliff Richard,38135100,Pop
655,56,Fooled Around and Fell in Love,Elvin Bishop,958176,Rock
656,57,Convoy,C. W. McCall,150321995,Country
657,58,Welcome Back,John Sebastian,missing,missing
658,59,Sing a Song,"Earth, Wind & Fire",144911382,Funk
659,60,Heaven Must Be Missing an Angel,Tavares,42416361,Reggae
660,61,I'll Be Good to You,The Brothers Johnson,872656,R&B/Soul
661,62,Rock and Roll Music,The Beach Boys,36251256,Pop
662,63,Shop Around,Captain & Tennille,19096058,Pop
663,64,Saturday Night,Bay City Rollers,98674179,Pop
664,65,Island Girl,Elton John,18052626,Pop
665,66,Let's Do It Again,The Staple Singers,96331697,R&B/Soul
666,67,Let 'Em In,Wings,missing,missing
667,68,Baby Face,Wing and a Prayer Fife and Drum Corps,missing,missing
668,69,This Masquerade,George Benson,91946017,Jazz
669,70,Evil Woman,Electric Light Orchestra,709065,Pop/Rock
670,71,Wham Bam,Silver,missing,missing
671,72,I'm Easy,Keith Carradine,missing,missing
672,73,Wake Up Everybody,Harold Melvin & the Blue Notes,47420054,Pop
673,74,Summer,War,127099167,R&B/Soul
674,75,Let Her In,John Travolta,96365967,Pop
675,76,Fox on the Run,Sweet,95864851,Pop/Rock
676,77,Rhiannon,Fleetwood Mac,19356865,Pop
677,78,Got to Get You into My Life,The Beatles,162382851,Rock
678,79,Fanny (Be Tender with My Love),Bee Gees,31308310,Pop
679,80,Getaway,"Earth, Wind & Fire",31012164,Pop
680,81,She's Gone,Hall & Oates,41101577,Pop
681,82,Still the One,Orleans,75420845,Rock
682,83,You're My Best Friend,Queen,31184494,Rock
683,84,With Your Love,Jefferson Starship,817805,Rock
684,85,Slow Ride,Foghat,missing,missing
685,86,Who'd She Coo?,Ohio Players,19200385,R&B/Soul
686,87,The Boys Are Back in Town,Thin Lizzy,30640564,Arena Rock
687,88,Walk Away from Love,David Ruffin,98052020,R&B/Soul
688,89,"Baby, I Love Your Way (Live)",Peter Frampton,90397259,Rock
689,90,Young Hearts Run Free,Candi Staton,35286993,Pop
690,91,Breaking Up Is Hard to Do,Neil Sedaka,missing,missing
691,92,Money Honey,Bay City Rollers,53201902,Pop
692,93,Give Up the Funk (Tear the Roof off the Sucker),Parliament,107318212,R&B/Soul
693,94,Junk Food Junkie,Larry Groce,47211571,Pop
694,95,Tryin' to Get the Feeling Again,Barry Manilow,91537686,Pop
695,96,Rock and Roll All Nite,Kiss,33199024,Pop/Rock
696,97,Disco Duck,Rick Dees & His Cast of Idiots,missing,missing
697,98,Take the Money and Run,Steve Miller Band,73396346,Pop/Rock
698,99,Squeeze Box,The Who,87623112,Rock
699,100,Country Boy (You Got Your Feet in L.A.),Glen Campbell,81112918,Country
700,1,Tonight's the Night (Gonna Be Alright),Rod Stewart,30509959,Rock
701,2,I Just Want to Be Your Everything,Andy Gibb,132570587,Disco
702,3,Best of My Love,The Emotions,missing,missing
703,4,Evergreen (Love Theme from A Star Is Born),Barbra Streisand,missing,missing
704,5,Angel in Your Arms,Hot,missing,missing
705,6,I Like Dreamin',Kenny Nolan,150053201,Pop
706,7,Don't Leave Me This Way,Thelma Houston,missing,missing
707,8,(Your Love Has Lifted Me) Higher and Higher,Rita Coolidge,201319738,Pop
708,9,Undercover Angel,Alan O'Day,79477368,Pop
709,10,Torn Between Two Lovers,Mary MacGregor,113572481,Pop
710,11,I'm Your Boogie Man,KC and the Sunshine Band,missing,missing
711,12,Dancing Queen,ABBA,18980439,Pop/Rock
712,13,You Make Me Feel Like Dancing,Leo Sayer,41444674,Pop
713,14,Margaritaville,Jimmy Buffett,missing,missing
714,15,Telephone Line,Electric Light Orchestra,709036,Pop/Rock
715,16,Whatcha Gonna Do?,Pablo Cruise,96740478,Pop
716,17,Do You Wanna Make Love,Peter McCann,missing,missing
717,18,Sir Duke,Stevie Wonder,19819642,Funk
718,19,Hotel California,Eagles,73462984,Rock
719,20,Got to Give It Up,Marvin Gaye,115782071,R&B/Soul
720,21,Gonna Fly Now,"Bill Conti, DeEtta Little and Nelson Pigford",83391498,Soundtrack
721,22,Southern Nights,Glen Campbell,57398491,Contemporary Country
722,23,Rich Girl,Hall & Oates,93597627,Pop
723,24,When I Need You,Leo Sayer,missing,missing
724,25,Hot Line,The Sylvers,180762170,R&B/Soul
725,26,Car Wash,Rose Royce,92570268,Pop
726,27,You Don't Have to Be a Star (To Be in My Show),Marilyn McCoo & Billy Davis Jr.,49948043,Pop
727,28,Fly Like an Eagle,Steve Miller Band,73396342,Pop/Rock
728,29,Don't Give Up on Us,David Soul,130931674,Pop
729,30,On and On,Stephen Bishop,214929649,Rock
730,31,Feels Like the First Time,Foreigner,113494206,Rock
731,32,Couldn't Get It Right,Climax Blues Band,32755567,Blues
732,33,Easy,Commodores,missing,missing
733,34,Right Time of the Night,Jennifer Warnes,16079426,Pop
734,35,I've Got Love on My Mind,Natalie Cole,missing,missing
735,36,Blinded by the Light,Manfred Mann's Earth Band,91062398,Rock
736,37,Looks Like We Made It,Barry Manilow,91537852,Pop
737,38,So in to You,Atlanta Rhythm Section,54265491,Rock
738,39,Dreams,Fleetwood Mac,80791206,Soft Rock
739,40,Enjoy Yourself,The Jacksons,missing,missing
740,41,Dazz,Brick,missing,missing
741,42,I'm in You,Peter Frampton,48526767,Rock
742,43,Lucille,Kenny Rogers,missing,missing
743,44,The Things We Do for Love,10cc,92337711,Pop
744,45,Da Doo Ron Ron,Shaun Cassidy,16418777,Pop
745,46,Handy Man,James Taylor,33531760,Pop
746,47,Just a Song Before I Go,"Crosby, Stills & Nash",31403013,Rock
747,48,You and Me,Alice Cooper,38160050,Rock
748,49,Swayin' to the Music (Slow Dancing),Johnny Rivers,missing,missing
749,50,Lonely Boy,Andrew Gold,101121174,Pop
750,51,I Wish,Stevie Wonder,19819643,R&B/Soul
751,52,Don't Stop,Fleetwood Mac,80791208,Rock
752,53,Barracuda,Heart,691088,Hard Rock
753,54,Strawberry Letter 23,The Brothers Johnson,15854774,R&B/Soul
754,55,Night Moves,Bob Seger & The Silver Bullet Band,131393795,Soft Rock
755,56,You're My World,Helen Reddy,983888,Pop
756,57,Heard It in a Love Song,The Marshall Tucker Band,179452134,Rock
757,58,Carry On Wayward Son,Kansas,102582414,Pop/Rock
758,59,New Kid in Town,Eagles,73462985,Soft Rock
759,60,My Heart Belongs to Me,Barbra Streisand,37147966,Vocal
760,61,After the Lovin',Engelbert Humperdinck,94238581,Pop
761,62,Jet Airliner,Steve Miller Band,73396351,Rock
762,63,Stand Tall,Burton Cummings,1238880,Pop
763,64,Way Down,Elvis Presley,86117612,Pop
764,65,Weekend in New England,Barry Manilow,91537884,Pop
765,66,It Was Almost Like a Song,Ronnie Milsap,4578582,Country
766,67,Smoke from a Distant Fire,Sanford-Townsend Band,missing,missing
767,68,Cold as Ice,Foreigner,88824765,Rock
768,69,Ariel,Dean Friedman,60052499,Rock
769,70,Lost Without Your Love,Bread,91314220,Rock
770,71,Star Wars Theme/Cantina Band,Meco,102417750,Pop
771,72,Float On,The Floaters,missing,missing
772,73,Jeans On,Lord David Dundas,missing,missing
773,74,Lido Shuffle,Boz Scaggs,97885950,Pop
774,75,Keep It Comin' Love,KC and the Sunshine Band,112470070,Pop
775,76,You Made Me Believe in Magic,Bay City Rollers,98674201,Pop
776,77,Livin' Thing,Electric Light Orchestra,709040,Pop/Rock
777,78,Give a Little Bit,Supertramp,89579340,Rock
778,79,That's Rock 'n' Roll,Shaun Cassidy,16418782,Pop
779,80,Love So Right,Bee Gees,85873906,Pop
780,81,The Rubberband Man,The Spinners,96438345,R&B/Soul
781,82,I Never Cry,Alice Cooper,missing,missing
782,83,Nobody Does It Better,Carly Simon,34042051,Pop
783,84,High School Dance,The Sylvers,69081500,R&B/Soul
784,85,Love's Grown Deep,Kenny Nolan,150053178,Pop
785,86,Ain't Gonna Bump No More (With No Big Fat Woman),Joe Tex,90172652,R&B/Soul
786,87,I Wanna Get Next to You,Rose Royce,92570270,R&B/Soul
787,88,Somebody to Love,Queen,85217887,Rock
788,89,Muskrat Love,Captain & Tennille,19096061,Pop
789,90,Walk This Way,Aerosmith,85658349,Pop/Rock
790,91,Cherchez La Femme,Dr. Buzzard's Original Savannah Band,missing,missing
